decimalism,hexadecimal,kanji
197631,0x303ff,𰏿
197632,0x30400,𰐀
197633,0x30401,𰐁
197634,0x30402,𰐂
197635,0x30403,𰐃
197636,0x30404,𰐄
197637,0x30405,𰐅
197638,0x30406,𰐆
197639,0x30407,𰐇
197640,0x30408,𰐈
197641,0x30409,𰐉
197642,0x3040a,𰐊
197643,0x3040b,𰐋
197644,0x3040c,𰐌
197645,0x3040d,𰐍
197646,0x3040e,𰐎
197647,0x3040f,𰐏
197648,0x30410,𰐐
197649,0x30411,𰐑
197650,0x30412,𰐒
197651,0x30413,𰐓
197652,0x30414,𰐔
197653,0x30415,𰐕
197654,0x30416,𰐖
197655,0x30417,𰐗
197656,0x30418,𰐘
197657,0x30419,𰐙
197658,0x3041a,𰐚
197659,0x3041b,𰐛
197660,0x3041c,𰐜
197661,0x3041d,𰐝
197662,0x3041e,𰐞
197663,0x3041f,𰐟
197664,0x30420,𰐠
197665,0x30421,𰐡
197666,0x30422,𰐢
197667,0x30423,𰐣
197668,0x30424,𰐤
197669,0x30425,𰐥
197670,0x30426,𰐦
197671,0x30427,𰐧
197672,0x30428,𰐨
197673,0x30429,𰐩
197674,0x3042a,𰐪
197675,0x3042b,𰐫
197676,0x3042c,𰐬
197677,0x3042d,𰐭
197678,0x3042e,𰐮
197679,0x3042f,𰐯
197680,0x30430,𰐰
197681,0x30431,𰐱
197682,0x30432,𰐲
197683,0x30433,𰐳
197684,0x30434,𰐴
197685,0x30435,𰐵
197686,0x30436,𰐶
197687,0x30437,𰐷
197688,0x30438,𰐸
197689,0x30439,𰐹
197690,0x3043a,𰐺
197691,0x3043b,𰐻
197692,0x3043c,𰐼
197693,0x3043d,𰐽
197694,0x3043e,𰐾
197695,0x3043f,𰐿
197696,0x30440,𰑀
197697,0x30441,𰑁
197698,0x30442,𰑂
197699,0x30443,𰑃
197700,0x30444,𰑄
197701,0x30445,𰑅
197702,0x30446,𰑆
197703,0x30447,𰑇
197704,0x30448,𰑈
197705,0x30449,𰑉
197706,0x3044a,𰑊
197707,0x3044b,𰑋
197708,0x3044c,𰑌
197709,0x3044d,𰑍
197710,0x3044e,𰑎
197711,0x3044f,𰑏
197712,0x30450,𰑐
197713,0x30451,𰑑
197714,0x30452,𰑒
197715,0x30453,𰑓
197716,0x30454,𰑔
197717,0x30455,𰑕
197718,0x30456,𰑖
197719,0x30457,𰑗
197720,0x30458,𰑘
197721,0x30459,𰑙
197722,0x3045a,𰑚
197723,0x3045b,𰑛
197724,0x3045c,𰑜
197725,0x3045d,𰑝
197726,0x3045e,𰑞
197727,0x3045f,𰑟
197728,0x30460,𰑠
197729,0x30461,𰑡
197730,0x30462,𰑢
197731,0x30463,𰑣
197732,0x30464,𰑤
197733,0x30465,𰑥
197734,0x30466,𰑦
197735,0x30467,𰑧
197736,0x30468,𰑨
197737,0x30469,𰑩
197738,0x3046a,𰑪
197739,0x3046b,𰑫
197740,0x3046c,𰑬
197741,0x3046d,𰑭
197742,0x3046e,𰑮
197743,0x3046f,𰑯
197744,0x30470,𰑰
197745,0x30471,𰑱
197746,0x30472,𰑲
197747,0x30473,𰑳
197748,0x30474,𰑴
197749,0x30475,𰑵
197750,0x30476,𰑶
197751,0x30477,𰑷
197752,0x30478,𰑸
197753,0x30479,𰑹
197754,0x3047a,𰑺
197755,0x3047b,𰑻
197756,0x3047c,𰑼
197757,0x3047d,𰑽
197758,0x3047e,𰑾
197759,0x3047f,𰑿
197760,0x30480,𰒀
197761,0x30481,𰒁
197762,0x30482,𰒂
197763,0x30483,𰒃
197764,0x30484,𰒄
197765,0x30485,𰒅
197766,0x30486,𰒆
197767,0x30487,𰒇
197768,0x30488,𰒈
197769,0x30489,𰒉
197770,0x3048a,𰒊
197771,0x3048b,𰒋
197772,0x3048c,𰒌
197773,0x3048d,𰒍
197774,0x3048e,𰒎
197775,0x3048f,𰒏
197776,0x30490,𰒐
197777,0x30491,𰒑
197778,0x30492,𰒒
197779,0x30493,𰒓
197780,0x30494,𰒔
197781,0x30495,𰒕
197782,0x30496,𰒖
197783,0x30497,𰒗
197784,0x30498,𰒘
197785,0x30499,𰒙
197786,0x3049a,𰒚
197787,0x3049b,𰒛
197788,0x3049c,𰒜
197789,0x3049d,𰒝
197790,0x3049e,𰒞
197791,0x3049f,𰒟
197792,0x304a0,𰒠
197793,0x304a1,𰒡
197794,0x304a2,𰒢
197795,0x304a3,𰒣
197796,0x304a4,𰒤
197797,0x304a5,𰒥
197798,0x304a6,𰒦
197799,0x304a7,𰒧
197800,0x304a8,𰒨
197801,0x304a9,𰒩
197802,0x304aa,𰒪
197803,0x304ab,𰒫
197804,0x304ac,𰒬
197805,0x304ad,𰒭
197806,0x304ae,𰒮
197807,0x304af,𰒯
197808,0x304b0,𰒰
197809,0x304b1,𰒱
197810,0x304b2,𰒲
197811,0x304b3,𰒳
197812,0x304b4,𰒴
197813,0x304b5,𰒵
197814,0x304b6,𰒶
197815,0x304b7,𰒷
197816,0x304b8,𰒸
197817,0x304b9,𰒹
197818,0x304ba,𰒺
197819,0x304bb,𰒻
197820,0x304bc,𰒼
197821,0x304bd,𰒽
197822,0x304be,𰒾
197823,0x304bf,𰒿
197824,0x304c0,𰓀
197825,0x304c1,𰓁
197826,0x304c2,𰓂
197827,0x304c3,𰓃
197828,0x304c4,𰓄
197829,0x304c5,𰓅
197830,0x304c6,𰓆
197831,0x304c7,𰓇
197832,0x304c8,𰓈
197833,0x304c9,𰓉
197834,0x304ca,𰓊
197835,0x304cb,𰓋
197836,0x304cc,𰓌
197837,0x304cd,𰓍
197838,0x304ce,𰓎
197839,0x304cf,𰓏
197840,0x304d0,𰓐
197841,0x304d1,𰓑
197842,0x304d2,𰓒
197843,0x304d3,𰓓
197844,0x304d4,𰓔
197845,0x304d5,𰓕
197846,0x304d6,𰓖
197847,0x304d7,𰓗
197848,0x304d8,𰓘
197849,0x304d9,𰓙
197850,0x304da,𰓚
197851,0x304db,𰓛
197852,0x304dc,𰓜
197853,0x304dd,𰓝
197854,0x304de,𰓞
197855,0x304df,𰓟
197856,0x304e0,𰓠
197857,0x304e1,𰓡
197858,0x304e2,𰓢
197859,0x304e3,𰓣
197860,0x304e4,𰓤
197861,0x304e5,𰓥
197862,0x304e6,𰓦
197863,0x304e7,𰓧
197864,0x304e8,𰓨
197865,0x304e9,𰓩
197866,0x304ea,𰓪
197867,0x304eb,𰓫
197868,0x304ec,𰓬
197869,0x304ed,𰓭
197870,0x304ee,𰓮
197871,0x304ef,𰓯
197872,0x304f0,𰓰
197873,0x304f1,𰓱
197874,0x304f2,𰓲
197875,0x304f3,𰓳
197876,0x304f4,𰓴
197877,0x304f5,𰓵
197878,0x304f6,𰓶
197879,0x304f7,𰓷
197880,0x304f8,𰓸
197881,0x304f9,𰓹
197882,0x304fa,𰓺
197883,0x304fb,𰓻
197884,0x304fc,𰓼
197885,0x304fd,𰓽
197886,0x304fe,𰓾
197887,0x304ff,𰓿
197888,0x30500,𰔀
197889,0x30501,𰔁
197890,0x30502,𰔂
197891,0x30503,𰔃
197892,0x30504,𰔄
197893,0x30505,𰔅
197894,0x30506,𰔆
197895,0x30507,𰔇
197896,0x30508,𰔈
197897,0x30509,𰔉
197898,0x3050a,𰔊
197899,0x3050b,𰔋
197900,0x3050c,𰔌
197901,0x3050d,𰔍
197902,0x3050e,𰔎
197903,0x3050f,𰔏
197904,0x30510,𰔐
197905,0x30511,𰔑
197906,0x30512,𰔒
197907,0x30513,𰔓
197908,0x30514,𰔔
197909,0x30515,𰔕
197910,0x30516,𰔖
197911,0x30517,𰔗
197912,0x30518,𰔘
197913,0x30519,𰔙
197914,0x3051a,𰔚
197915,0x3051b,𰔛
197916,0x3051c,𰔜
197917,0x3051d,𰔝
197918,0x3051e,𰔞
197919,0x3051f,𰔟
197920,0x30520,𰔠
197921,0x30521,𰔡
197922,0x30522,𰔢
197923,0x30523,𰔣
197924,0x30524,𰔤
197925,0x30525,𰔥
197926,0x30526,𰔦
197927,0x30527,𰔧
197928,0x30528,𰔨
197929,0x30529,𰔩
197930,0x3052a,𰔪
197931,0x3052b,𰔫
197932,0x3052c,𰔬
197933,0x3052d,𰔭
197934,0x3052e,𰔮
197935,0x3052f,𰔯
197936,0x30530,𰔰
197937,0x30531,𰔱
197938,0x30532,𰔲
197939,0x30533,𰔳
197940,0x30534,𰔴
197941,0x30535,𰔵
197942,0x30536,𰔶
197943,0x30537,𰔷
197944,0x30538,𰔸
197945,0x30539,𰔹
197946,0x3053a,𰔺
197947,0x3053b,𰔻
197948,0x3053c,𰔼
197949,0x3053d,𰔽
197950,0x3053e,𰔾
197951,0x3053f,𰔿
197952,0x30540,𰕀
197953,0x30541,𰕁
197954,0x30542,𰕂
197955,0x30543,𰕃
197956,0x30544,𰕄
197957,0x30545,𰕅
197958,0x30546,𰕆
197959,0x30547,𰕇
197960,0x30548,𰕈
197961,0x30549,𰕉
197962,0x3054a,𰕊
197963,0x3054b,𰕋
197964,0x3054c,𰕌
197965,0x3054d,𰕍
197966,0x3054e,𰕎
197967,0x3054f,𰕏
197968,0x30550,𰕐
197969,0x30551,𰕑
197970,0x30552,𰕒
197971,0x30553,𰕓
197972,0x30554,𰕔
197973,0x30555,𰕕
197974,0x30556,𰕖
197975,0x30557,𰕗
197976,0x30558,𰕘
197977,0x30559,𰕙
197978,0x3055a,𰕚
197979,0x3055b,𰕛
197980,0x3055c,𰕜
197981,0x3055d,𰕝
197982,0x3055e,𰕞
197983,0x3055f,𰕟
197984,0x30560,𰕠
197985,0x30561,𰕡
197986,0x30562,𰕢
197987,0x30563,𰕣
197988,0x30564,𰕤
197989,0x30565,𰕥
197990,0x30566,𰕦
197991,0x30567,𰕧
197992,0x30568,𰕨
197993,0x30569,𰕩
197994,0x3056a,𰕪
197995,0x3056b,𰕫
197996,0x3056c,𰕬
197997,0x3056d,𰕭
197998,0x3056e,𰕮
197999,0x3056f,𰕯
198000,0x30570,𰕰
198001,0x30571,𰕱
198002,0x30572,𰕲
198003,0x30573,𰕳
198004,0x30574,𰕴
198005,0x30575,𰕵
198006,0x30576,𰕶
198007,0x30577,𰕷
198008,0x30578,𰕸
198009,0x30579,𰕹
198010,0x3057a,𰕺
198011,0x3057b,𰕻
198012,0x3057c,𰕼
198013,0x3057d,𰕽
198014,0x3057e,𰕾
198015,0x3057f,𰕿
198016,0x30580,𰖀
198017,0x30581,𰖁
198018,0x30582,𰖂
198019,0x30583,𰖃
198020,0x30584,𰖄
198021,0x30585,𰖅
198022,0x30586,𰖆
198023,0x30587,𰖇
198024,0x30588,𰖈
198025,0x30589,𰖉
198026,0x3058a,𰖊
198027,0x3058b,𰖋
198028,0x3058c,𰖌
198029,0x3058d,𰖍
198030,0x3058e,𰖎
198031,0x3058f,𰖏
198032,0x30590,𰖐
198033,0x30591,𰖑
198034,0x30592,𰖒
198035,0x30593,𰖓
198036,0x30594,𰖔
198037,0x30595,𰖕
198038,0x30596,𰖖
198039,0x30597,𰖗
198040,0x30598,𰖘
198041,0x30599,𰖙
198042,0x3059a,𰖚
198043,0x3059b,𰖛
198044,0x3059c,𰖜
198045,0x3059d,𰖝
198046,0x3059e,𰖞
198047,0x3059f,𰖟
198048,0x305a0,𰖠
198049,0x305a1,𰖡
198050,0x305a2,𰖢
198051,0x305a3,𰖣
198052,0x305a4,𰖤
198053,0x305a5,𰖥
198054,0x305a6,𰖦
198055,0x305a7,𰖧
198056,0x305a8,𰖨
198057,0x305a9,𰖩
198058,0x305aa,𰖪
198059,0x305ab,𰖫
198060,0x305ac,𰖬
198061,0x305ad,𰖭
198062,0x305ae,𰖮
198063,0x305af,𰖯
198064,0x305b0,𰖰
198065,0x305b1,𰖱
198066,0x305b2,𰖲
198067,0x305b3,𰖳
198068,0x305b4,𰖴
198069,0x305b5,𰖵
198070,0x305b6,𰖶
198071,0x305b7,𰖷
198072,0x305b8,𰖸
198073,0x305b9,𰖹
198074,0x305ba,𰖺
198075,0x305bb,𰖻
198076,0x305bc,𰖼
198077,0x305bd,𰖽
198078,0x305be,𰖾
198079,0x305bf,𰖿
198080,0x305c0,𰗀
198081,0x305c1,𰗁
198082,0x305c2,𰗂
198083,0x305c3,𰗃
198084,0x305c4,𰗄
198085,0x305c5,𰗅
198086,0x305c6,𰗆
198087,0x305c7,𰗇
198088,0x305c8,𰗈
198089,0x305c9,𰗉
198090,0x305ca,𰗊
198091,0x305cb,𰗋
198092,0x305cc,𰗌
198093,0x305cd,𰗍
198094,0x305ce,𰗎
198095,0x305cf,𰗏
198096,0x305d0,𰗐
198097,0x305d1,𰗑
198098,0x305d2,𰗒
198099,0x305d3,𰗓
198100,0x305d4,𰗔
198101,0x305d5,𰗕
198102,0x305d6,𰗖
198103,0x305d7,𰗗
198104,0x305d8,𰗘
198105,0x305d9,𰗙
198106,0x305da,𰗚
198107,0x305db,𰗛
198108,0x305dc,𰗜
198109,0x305dd,𰗝
198110,0x305de,𰗞
198111,0x305df,𰗟
198112,0x305e0,𰗠
198113,0x305e1,𰗡
198114,0x305e2,𰗢
198115,0x305e3,𰗣
198116,0x305e4,𰗤
198117,0x305e5,𰗥
198118,0x305e6,𰗦
198119,0x305e7,𰗧
198120,0x305e8,𰗨
198121,0x305e9,𰗩
198122,0x305ea,𰗪
198123,0x305eb,𰗫
198124,0x305ec,𰗬
198125,0x305ed,𰗭
198126,0x305ee,𰗮
198127,0x305ef,𰗯
198128,0x305f0,𰗰
198129,0x305f1,𰗱
198130,0x305f2,𰗲
198131,0x305f3,𰗳
198132,0x305f4,𰗴
198133,0x305f5,𰗵
198134,0x305f6,𰗶
198135,0x305f7,𰗷
198136,0x305f8,𰗸
198137,0x305f9,𰗹
198138,0x305fa,𰗺
198139,0x305fb,𰗻
198140,0x305fc,𰗼
198141,0x305fd,𰗽
198142,0x305fe,𰗾
198143,0x305ff,𰗿
198144,0x30600,𰘀
198145,0x30601,𰘁
198146,0x30602,𰘂
198147,0x30603,𰘃
198148,0x30604,𰘄
198149,0x30605,𰘅
198150,0x30606,𰘆
198151,0x30607,𰘇
198152,0x30608,𰘈
198153,0x30609,𰘉
198154,0x3060a,𰘊
198155,0x3060b,𰘋
198156,0x3060c,𰘌
198157,0x3060d,𰘍
198158,0x3060e,𰘎
198159,0x3060f,𰘏
198160,0x30610,𰘐
198161,0x30611,𰘑
198162,0x30612,𰘒
198163,0x30613,𰘓
198164,0x30614,𰘔
198165,0x30615,𰘕
198166,0x30616,𰘖
198167,0x30617,𰘗
198168,0x30618,𰘘
198169,0x30619,𰘙
198170,0x3061a,𰘚
198171,0x3061b,𰘛
198172,0x3061c,𰘜
198173,0x3061d,𰘝
198174,0x3061e,𰘞
198175,0x3061f,𰘟
198176,0x30620,𰘠
198177,0x30621,𰘡
198178,0x30622,𰘢
198179,0x30623,𰘣
198180,0x30624,𰘤
198181,0x30625,𰘥
198182,0x30626,𰘦
198183,0x30627,𰘧
198184,0x30628,𰘨
198185,0x30629,𰘩
198186,0x3062a,𰘪
198187,0x3062b,𰘫
198188,0x3062c,𰘬
198189,0x3062d,𰘭
198190,0x3062e,𰘮
198191,0x3062f,𰘯
198192,0x30630,𰘰
198193,0x30631,𰘱
198194,0x30632,𰘲
198195,0x30633,𰘳
198196,0x30634,𰘴
198197,0x30635,𰘵
198198,0x30636,𰘶
198199,0x30637,𰘷
198200,0x30638,𰘸
198201,0x30639,𰘹
198202,0x3063a,𰘺
198203,0x3063b,𰘻
198204,0x3063c,𰘼
198205,0x3063d,𰘽
198206,0x3063e,𰘾
198207,0x3063f,𰘿
198208,0x30640,𰙀
198209,0x30641,𰙁
198210,0x30642,𰙂
198211,0x30643,𰙃
198212,0x30644,𰙄
198213,0x30645,𰙅
198214,0x30646,𰙆
198215,0x30647,𰙇
198216,0x30648,𰙈
198217,0x30649,𰙉
198218,0x3064a,𰙊
198219,0x3064b,𰙋
198220,0x3064c,𰙌
198221,0x3064d,𰙍
198222,0x3064e,𰙎
198223,0x3064f,𰙏
198224,0x30650,𰙐
198225,0x30651,𰙑
198226,0x30652,𰙒
198227,0x30653,𰙓
198228,0x30654,𰙔
198229,0x30655,𰙕
198230,0x30656,𰙖
198231,0x30657,𰙗
198232,0x30658,𰙘
198233,0x30659,𰙙
198234,0x3065a,𰙚
198235,0x3065b,𰙛
198236,0x3065c,𰙜
198237,0x3065d,𰙝
198238,0x3065e,𰙞
198239,0x3065f,𰙟
198240,0x30660,𰙠
198241,0x30661,𰙡
198242,0x30662,𰙢
198243,0x30663,𰙣
198244,0x30664,𰙤
198245,0x30665,𰙥
198246,0x30666,𰙦
198247,0x30667,𰙧
198248,0x30668,𰙨
198249,0x30669,𰙩
198250,0x3066a,𰙪
198251,0x3066b,𰙫
198252,0x3066c,𰙬
198253,0x3066d,𰙭
198254,0x3066e,𰙮
198255,0x3066f,𰙯
198256,0x30670,𰙰
198257,0x30671,𰙱
198258,0x30672,𰙲
198259,0x30673,𰙳
198260,0x30674,𰙴
198261,0x30675,𰙵
198262,0x30676,𰙶
198263,0x30677,𰙷
198264,0x30678,𰙸
198265,0x30679,𰙹
198266,0x3067a,𰙺
198267,0x3067b,𰙻
198268,0x3067c,𰙼
198269,0x3067d,𰙽
198270,0x3067e,𰙾
198271,0x3067f,𰙿
198272,0x30680,𰚀
198273,0x30681,𰚁
198274,0x30682,𰚂
198275,0x30683,𰚃
198276,0x30684,𰚄
198277,0x30685,𰚅
198278,0x30686,𰚆
198279,0x30687,𰚇
198280,0x30688,𰚈
198281,0x30689,𰚉
198282,0x3068a,𰚊
198283,0x3068b,𰚋
198284,0x3068c,𰚌
198285,0x3068d,𰚍
198286,0x3068e,𰚎
198287,0x3068f,𰚏
198288,0x30690,𰚐
198289,0x30691,𰚑
198290,0x30692,𰚒
198291,0x30693,𰚓
198292,0x30694,𰚔
198293,0x30695,𰚕
198294,0x30696,𰚖
198295,0x30697,𰚗
198296,0x30698,𰚘
198297,0x30699,𰚙
198298,0x3069a,𰚚
198299,0x3069b,𰚛
198300,0x3069c,𰚜
198301,0x3069d,𰚝
198302,0x3069e,𰚞
198303,0x3069f,𰚟
198304,0x306a0,𰚠
198305,0x306a1,𰚡
198306,0x306a2,𰚢
198307,0x306a3,𰚣
198308,0x306a4,𰚤
198309,0x306a5,𰚥
198310,0x306a6,𰚦
198311,0x306a7,𰚧
198312,0x306a8,𰚨
198313,0x306a9,𰚩
198314,0x306aa,𰚪
198315,0x306ab,𰚫
198316,0x306ac,𰚬
198317,0x306ad,𰚭
198318,0x306ae,𰚮
198319,0x306af,𰚯
198320,0x306b0,𰚰
198321,0x306b1,𰚱
198322,0x306b2,𰚲
198323,0x306b3,𰚳
198324,0x306b4,𰚴
198325,0x306b5,𰚵
198326,0x306b6,𰚶
198327,0x306b7,𰚷
198328,0x306b8,𰚸
198329,0x306b9,𰚹
198330,0x306ba,𰚺
198331,0x306bb,𰚻
198332,0x306bc,𰚼
198333,0x306bd,𰚽
198334,0x306be,𰚾
198335,0x306bf,𰚿
198336,0x306c0,𰛀
198337,0x306c1,𰛁
198338,0x306c2,𰛂
198339,0x306c3,𰛃
198340,0x306c4,𰛄
198341,0x306c5,𰛅
198342,0x306c6,𰛆
198343,0x306c7,𰛇
198344,0x306c8,𰛈
198345,0x306c9,𰛉
198346,0x306ca,𰛊
198347,0x306cb,𰛋
198348,0x306cc,𰛌
198349,0x306cd,𰛍
198350,0x306ce,𰛎
198351,0x306cf,𰛏
198352,0x306d0,𰛐
198353,0x306d1,𰛑
198354,0x306d2,𰛒
198355,0x306d3,𰛓
198356,0x306d4,𰛔
198357,0x306d5,𰛕
198358,0x306d6,𰛖
198359,0x306d7,𰛗
198360,0x306d8,𰛘
198361,0x306d9,𰛙
198362,0x306da,𰛚
198363,0x306db,𰛛
198364,0x306dc,𰛜
198365,0x306dd,𰛝
198366,0x306de,𰛞
198367,0x306df,𰛟
198368,0x306e0,𰛠
198369,0x306e1,𰛡
198370,0x306e2,𰛢
198371,0x306e3,𰛣
198372,0x306e4,𰛤
198373,0x306e5,𰛥
198374,0x306e6,𰛦
198375,0x306e7,𰛧
198376,0x306e8,𰛨
198377,0x306e9,𰛩
198378,0x306ea,𰛪
198379,0x306eb,𰛫
198380,0x306ec,𰛬
198381,0x306ed,𰛭
198382,0x306ee,𰛮
198383,0x306ef,𰛯
198384,0x306f0,𰛰
198385,0x306f1,𰛱
198386,0x306f2,𰛲
198387,0x306f3,𰛳
198388,0x306f4,𰛴
198389,0x306f5,𰛵
198390,0x306f6,𰛶
198391,0x306f7,𰛷
198392,0x306f8,𰛸
198393,0x306f9,𰛹
198394,0x306fa,𰛺
198395,0x306fb,𰛻
198396,0x306fc,𰛼
198397,0x306fd,𰛽
198398,0x306fe,𰛾
198399,0x306ff,𰛿
198400,0x30700,𰜀
198401,0x30701,𰜁
198402,0x30702,𰜂
198403,0x30703,𰜃
198404,0x30704,𰜄
198405,0x30705,𰜅
198406,0x30706,𰜆
198407,0x30707,𰜇
198408,0x30708,𰜈
198409,0x30709,𰜉
198410,0x3070a,𰜊
198411,0x3070b,𰜋
198412,0x3070c,𰜌
198413,0x3070d,𰜍
198414,0x3070e,𰜎
198415,0x3070f,𰜏
198416,0x30710,𰜐
198417,0x30711,𰜑
198418,0x30712,𰜒
198419,0x30713,𰜓
198420,0x30714,𰜔
198421,0x30715,𰜕
198422,0x30716,𰜖
198423,0x30717,𰜗
198424,0x30718,𰜘
198425,0x30719,𰜙
198426,0x3071a,𰜚
198427,0x3071b,𰜛
198428,0x3071c,𰜜
198429,0x3071d,𰜝
198430,0x3071e,𰜞
198431,0x3071f,𰜟
198432,0x30720,𰜠
198433,0x30721,𰜡
198434,0x30722,𰜢
198435,0x30723,𰜣
198436,0x30724,𰜤
198437,0x30725,𰜥
198438,0x30726,𰜦
198439,0x30727,𰜧
198440,0x30728,𰜨
198441,0x30729,𰜩
198442,0x3072a,𰜪
198443,0x3072b,𰜫
198444,0x3072c,𰜬
198445,0x3072d,𰜭
198446,0x3072e,𰜮
198447,0x3072f,𰜯
198448,0x30730,𰜰
198449,0x30731,𰜱
198450,0x30732,𰜲
198451,0x30733,𰜳
198452,0x30734,𰜴
198453,0x30735,𰜵
198454,0x30736,𰜶
198455,0x30737,𰜷
198456,0x30738,𰜸
198457,0x30739,𰜹
198458,0x3073a,𰜺
198459,0x3073b,𰜻
198460,0x3073c,𰜼
198461,0x3073d,𰜽
198462,0x3073e,𰜾
198463,0x3073f,𰜿
198464,0x30740,𰝀
198465,0x30741,𰝁
198466,0x30742,𰝂
198467,0x30743,𰝃
198468,0x30744,𰝄
198469,0x30745,𰝅
198470,0x30746,𰝆
198471,0x30747,𰝇
198472,0x30748,𰝈
198473,0x30749,𰝉
198474,0x3074a,𰝊
198475,0x3074b,𰝋
198476,0x3074c,𰝌
198477,0x3074d,𰝍
198478,0x3074e,𰝎
198479,0x3074f,𰝏
198480,0x30750,𰝐
198481,0x30751,𰝑
198482,0x30752,𰝒
198483,0x30753,𰝓
198484,0x30754,𰝔
198485,0x30755,𰝕
198486,0x30756,𰝖
198487,0x30757,𰝗
198488,0x30758,𰝘
198489,0x30759,𰝙
198490,0x3075a,𰝚
198491,0x3075b,𰝛
198492,0x3075c,𰝜
198493,0x3075d,𰝝
198494,0x3075e,𰝞
198495,0x3075f,𰝟
198496,0x30760,𰝠
198497,0x30761,𰝡
198498,0x30762,𰝢
198499,0x30763,𰝣
198500,0x30764,𰝤
198501,0x30765,𰝥
198502,0x30766,𰝦
198503,0x30767,𰝧
198504,0x30768,𰝨
198505,0x30769,𰝩
198506,0x3076a,𰝪
198507,0x3076b,𰝫
198508,0x3076c,𰝬
198509,0x3076d,𰝭
198510,0x3076e,𰝮
198511,0x3076f,𰝯
198512,0x30770,𰝰
198513,0x30771,𰝱
198514,0x30772,𰝲
198515,0x30773,𰝳
198516,0x30774,𰝴
198517,0x30775,𰝵
198518,0x30776,𰝶
198519,0x30777,𰝷
198520,0x30778,𰝸
198521,0x30779,𰝹
198522,0x3077a,𰝺
198523,0x3077b,𰝻
198524,0x3077c,𰝼
198525,0x3077d,𰝽
198526,0x3077e,𰝾
198527,0x3077f,𰝿
198528,0x30780,𰞀
198529,0x30781,𰞁
198530,0x30782,𰞂
198531,0x30783,𰞃
198532,0x30784,𰞄
198533,0x30785,𰞅
198534,0x30786,𰞆
198535,0x30787,𰞇
198536,0x30788,𰞈
198537,0x30789,𰞉
198538,0x3078a,𰞊
198539,0x3078b,𰞋
198540,0x3078c,𰞌
198541,0x3078d,𰞍
198542,0x3078e,𰞎
198543,0x3078f,𰞏
198544,0x30790,𰞐
198545,0x30791,𰞑
198546,0x30792,𰞒
198547,0x30793,𰞓
198548,0x30794,𰞔
198549,0x30795,𰞕
198550,0x30796,𰞖
198551,0x30797,𰞗
198552,0x30798,𰞘
198553,0x30799,𰞙
198554,0x3079a,𰞚
198555,0x3079b,𰞛
198556,0x3079c,𰞜
198557,0x3079d,𰞝
198558,0x3079e,𰞞
198559,0x3079f,𰞟
198560,0x307a0,𰞠
198561,0x307a1,𰞡
198562,0x307a2,𰞢
198563,0x307a3,𰞣
198564,0x307a4,𰞤
198565,0x307a5,𰞥
198566,0x307a6,𰞦
198567,0x307a7,𰞧
198568,0x307a8,𰞨
198569,0x307a9,𰞩
198570,0x307aa,𰞪
198571,0x307ab,𰞫
198572,0x307ac,𰞬
198573,0x307ad,𰞭
198574,0x307ae,𰞮
198575,0x307af,𰞯
198576,0x307b0,𰞰
198577,0x307b1,𰞱
198578,0x307b2,𰞲
198579,0x307b3,𰞳
198580,0x307b4,𰞴
198581,0x307b5,𰞵
198582,0x307b6,𰞶
198583,0x307b7,𰞷
198584,0x307b8,𰞸
198585,0x307b9,𰞹
198586,0x307ba,𰞺
198587,0x307bb,𰞻
198588,0x307bc,𰞼
198589,0x307bd,𰞽
198590,0x307be,𰞾
198591,0x307bf,𰞿
198592,0x307c0,𰟀
198593,0x307c1,𰟁
198594,0x307c2,𰟂
198595,0x307c3,𰟃
198596,0x307c4,𰟄
198597,0x307c5,𰟅
198598,0x307c6,𰟆
198599,0x307c7,𰟇
198600,0x307c8,𰟈
198601,0x307c9,𰟉
198602,0x307ca,𰟊
198603,0x307cb,𰟋
198604,0x307cc,𰟌
198605,0x307cd,𰟍
198606,0x307ce,𰟎
198607,0x307cf,𰟏
198608,0x307d0,𰟐
198609,0x307d1,𰟑
198610,0x307d2,𰟒
198611,0x307d3,𰟓
198612,0x307d4,𰟔
198613,0x307d5,𰟕
198614,0x307d6,𰟖
198615,0x307d7,𰟗
198616,0x307d8,𰟘
198617,0x307d9,𰟙
198618,0x307da,𰟚
198619,0x307db,𰟛
198620,0x307dc,𰟜
198621,0x307dd,𰟝
198622,0x307de,𰟞
198623,0x307df,𰟟
198624,0x307e0,𰟠
198625,0x307e1,𰟡
198626,0x307e2,𰟢
198627,0x307e3,𰟣
198628,0x307e4,𰟤
198629,0x307e5,𰟥
198630,0x307e6,𰟦
198631,0x307e7,𰟧
198632,0x307e8,𰟨
198633,0x307e9,𰟩
198634,0x307ea,𰟪
198635,0x307eb,𰟫
198636,0x307ec,𰟬
198637,0x307ed,𰟭
198638,0x307ee,𰟮
198639,0x307ef,𰟯
198640,0x307f0,𰟰
198641,0x307f1,𰟱
198642,0x307f2,𰟲
198643,0x307f3,𰟳
198644,0x307f4,𰟴
198645,0x307f5,𰟵
198646,0x307f6,𰟶
198647,0x307f7,𰟷
198648,0x307f8,𰟸
198649,0x307f9,𰟹
198650,0x307fa,𰟺
198651,0x307fb,𰟻
198652,0x307fc,𰟼
198653,0x307fd,𰟽
198654,0x307fe,𰟾
198655,0x307ff,𰟿
198656,0x30800,𰠀
198657,0x30801,𰠁
198658,0x30802,𰠂
198659,0x30803,𰠃
